Order_ID,Order_Date,Product_Category,Product_Name,Customer_Segment,Review_Text,Rating,Sentiment_Score,Sentiment_Label,Response_Status
ORD-2259,2025-06-21,Electronics,Product_31,Small Business,Does not match the description.,2,-0.94,Negative,Replied
ORD-2260,2025-10-10,Beauty,Product_33,Small Business,Broken on arrival.,2,-0.87,Negative,Replied
ORD-2261,2025-07-16,Fashion,Product_46,Small Business,Decent quality.,3,0.07,Neutral,Replied
ORD-2262,2025-07-30,Home & Kitchen,Product_6,Consumer,"Amazing quality, fast shipping!",4,0.98,Positive,Replied
ORD-2263,2025-01-25,Home & Kitchen,Product_40,Small Business,Exceeded my expectations.,4,0.82,Positive,Replied
ORD-2264,2025-05-27,Fashion,Product_4,Small Business,Broken on arrival.,1,-0.73,Negative,Replied
ORD-2265,2025-05-14,Fashion,Product_10,Small Business,It's okay for the price.,3,0.12,Neutral,Pending
ORD-2266,2025-03-06,Electronics,Product_19,Corporate,"Arrived on time, works as expected.",3,0.17,Neutral,Replied
ORD-2267,2025-10-29,Electronics,Product_9,Consumer,Decent quality.,3,0.09,Neutral,Replied
ORD-2268,2025-09-15,Fashion,Product_16,Corporate,"Arrived on time, works as expected.",3,-0.26,Neutral,Replied
ORD-2269,2025-10-12,Sports,Product_12,Small Business,"Arrived on time, works as expected.",3,0.03,Neutral,Pending
ORD-2270,2025-07-30,Sports,Product_50,Consumer,Broken on arrival.,2,-0.8,Negative,Pending
ORD-2271,2025-06-02,Fashion,Product_14,Corporate,Broken on arrival.,1,-0.77,Negative,Pending
ORD-2272,2025-04-28,Beauty,Product_34,Small Business,"Average product, nothing special.",3,-0.34,Neutral,Pending
ORD-2273,2025-01-05,Home & Kitchen,Product_32,Corporate,It's okay for the price.,3,-0.07,Neutral,Pending
ORD-2274,2025-07-01,Beauty,Product_45,Consumer,It's okay for the price.,3,0.01,Neutral,Pending
ORD-2275,2025-01-17,Beauty,Product_3,Small Business,Perfect fit and great color.,5,0.58,Positive,Pending
ORD-2276,2025-02-13,Electronics,Product_49,Small Business,"Arrived on time, works as expected.",3,-0.32,Neutral,Replied
ORD-2277,2025-10-06,Beauty,Product_29,Small Business,"Arrived on time, works as expected.",3,0.04,Neutral,Pending
ORD-2278,2025-03-30,Home & Kitchen,Product_15,Small Business,Perfect fit and great color.,4,0.58,Positive,Pending
ORD-2279,2025-04-22,Fashion,Product_48,Corporate,Perfect fit and great color.,4,0.89,Positive,Replied
ORD-2280,2025-04-02,Home & Kitchen,Product_8,Corporate,Will definitely buy again.,4,0.88,Positive,Replied
ORD-2281,2025-02-06,Home & Kitchen,Product_41,Corporate,Very poor customer service.,2,-0.64,Negative,Replied
ORD-2282,2025-02-18,Fashion,Product_31,Consumer,Perfect fit and great color.,4,0.67,Positive,Replied
ORD-2283,2025-11-04,Home & Kitchen,Product_21,Small Business,"Amazing quality, fast shipping!",5,0.53,Positive,Pending
ORD-2284,2025-05-28,Beauty,Product_4,Corporate,Decent quality.,3,-0.36,Neutral,Pending
ORD-2285,2025-12-26,Fashion,Product_4,Consumer,"Amazing quality, fast shipping!",4,0.78,Positive,Pending
ORD-2286,2025-07-22,Fashion,Product_16,Consumer,Broken on arrival.,2,-0.55,Negative,Replied
ORD-2287,2025-11-03,Fashion,Product_30,Consumer,Perfect fit and great color.,5,0.65,Positive,Replied
ORD-2288,2025-07-17,Sports,Product_34,Corporate,"Average product, nothing special.",3,-0.38,Neutral,Pending
ORD-2289,2025-11-08,Fashion,Product_8,Small Business,"Amazing quality, fast shipping!",5,0.72,Positive,Pending
ORD-2290,2025-10-23,Electronics,Product_10,Corporate,Does not match the description.,1,-0.58,Negative,Pending
ORD-2291,2025-08-30,Electronics,Product_9,Small Business,"Arrived on time, works as expected.",3,0.05,Neutral,Replied
ORD-2292,2025-07-23,Beauty,Product_1,Corporate,Does not match the description.,2,-0.81,Negative,Pending
ORD-2293,2025-06-26,Home & Kitchen,Product_18,Corporate,"Arrived on time, works as expected.",3,-0.01,Neutral,Replied
ORD-2294,2025-11-04,Fashion,Product_36,Consumer,It's okay for the price.,3,-0.02,Neutral,Pending
ORD-2295,2025-11-30,Fashion,Product_27,Consumer,"Average product, nothing special.",3,0.23,Neutral,Replied
ORD-2296,2025-01-13,Fashion,Product_45,Corporate,Broken on arrival.,1,-0.65,Negative,Pending
ORD-2297,2025-08-26,Fashion,Product_19,Small Business,Perfect fit and great color.,4,0.81,Positive,Pending
ORD-2298,2025-02-05,Beauty,Product_36,Corporate,"Average product, nothing special.",3,0.04,Neutral,Pending
ORD-2299,2025-10-01,Electronics,Product_16,Corporate,Decent quality.,3,-0.34,Neutral,Pending
ORD-2300,2025-09-23,Home & Kitchen,Product_11,Corporate,Very poor customer service.,1,-0.68,Negative,Pending
ORD-2301,2025-02-26,Electronics,Product_12,Small Business,"Amazing quality, fast shipping!",4,0.54,Positive,Pending
ORD-2302,2025-01-23,Beauty,Product_4,Corporate,It's okay for the price.,3,0.25,Neutral,Replied
ORD-2303,2025-11-05,Electronics,Product_28,Corporate,It's okay for the price.,3,-0.17,Neutral,Replied
ORD-2304,2025-12-04,Fashion,Product_34,Consumer,"Average product, nothing special.",3,-0.19,Neutral,Replied
ORD-2305,2025-12-22,Home & Kitchen,Product_27,Corporate,Decent quality.,3,-0.29,Neutral,Replied
ORD-2306,2025-11-22,Home & Kitchen,Product_34,Consumer,Does not match the description.,1,-0.74,Negative,Pending
ORD-2307,2025-04-20,Beauty,Product_16,Small Business,Exceeded my expectations.,5,0.7,Positive,Replied
ORD-2308,2025-05-01,Fashion,Product_41,Small Business,Worst purchase ever.,1,-0.91,Negative,Replied
ORD-2309,2025-09-10,Beauty,Product_15,Corporate,Worst purchase ever.,2,-0.59,Negative,Replied
ORD-2310,2025-08-08,Electronics,Product_8,Corporate,"Arrived on time, works as expected.",3,0.25,Neutral,Replied
ORD-2311,2025-10-17,Fashion,Product_8,Small Business,Will definitely buy again.,4,0.92,Positive,Pending
ORD-2312,2025-08-29,Beauty,Product_26,Corporate,Does not match the description.,2,-0.6,Negative,Pending
ORD-2313,2025-08-18,Home & Kitchen,Product_46,Corporate,Perfect fit and great color.,4,0.6,Positive,Pending
ORD-2314,2025-05-20,Sports,Product_22,Consumer,Exceeded my expectations.,4,0.84,Positive,Replied
ORD-2315,2025-04-10,Electronics,Product_40,Corporate,"Average product, nothing special.",3,-0.33,Neutral,Replied
ORD-2316,2025-08-30,Beauty,Product_9,Corporate,Decent quality.,3,0.23,Neutral,Pending
ORD-2317,2025-06-22,Home & Kitchen,Product_43,Small Business,It's okay for the price.,3,0.25,Neutral,Pending
ORD-2318,2025-01-17,Fashion,Product_17,Small Business,"Amazing quality, fast shipping!",5,0.8,Positive,Pending
ORD-2319,2025-07-23,Beauty,Product_45,Small Business,Perfect fit and great color.,5,0.7,Positive,Pending
ORD-2320,2025-10-31,Electronics,Product_46,Small Business,"Average product, nothing special.",3,0.09,Neutral,Replied
ORD-2321,2025-06-01,Electronics,Product_40,Corporate,Exceeded my expectations.,5,0.55,Positive,Pending
ORD-2322,2025-10-15,Electronics,Product_38,Consumer,Will definitely buy again.,4,0.79,Positive,Pending
ORD-2323,2025-07-28,Beauty,Product_25,Consumer,Very poor customer service.,2,-0.66,Negative,Pending
ORD-2324,2025-11-28,Fashion,Product_29,Consumer,Broken on arrival.,2,-0.55,Negative,Replied
ORD-2325,2025-02-09,Fashion,Product_32,Small Business,"Arrived on time, works as expected.",3,-0.22,Neutral,Replied
ORD-2326,2025-08-30,Electronics,Product_22,Corporate,Decent quality.,3,0.01,Neutral,Replied
ORD-2327,2025-11-18,Fashion,Product_10,Corporate,Perfect fit and great color.,4,0.74,Positive,Replied
ORD-2328,2025-08-26,Electronics,Product_5,Small Business,"Amazing quality, fast shipping!",4,0.75,Positive,Replied
ORD-2329,2025-12-03,Fashion,Product_14,Small Business,Exceeded my expectations.,5,0.51,Positive,Replied
ORD-2330,2025-02-25,Beauty,Product_14,Consumer,Very poor customer service.,2,-0.87,Negative,Replied
ORD-2331,2025-02-17,Beauty,Product_6,Small Business,Does not match the description.,2,-0.98,Negative,Replied
ORD-2332,2025-11-24,Sports,Product_49,Corporate,"Amazing quality, fast shipping!",4,0.64,Positive,Replied
ORD-2333,2025-12-30,Home & Kitchen,Product_43,Consumer,"Amazing quality, fast shipping!",4,0.84,Positive,Pending
ORD-2334,2025-08-28,Sports,Product_22,Corporate,Will definitely buy again.,5,0.98,Positive,Replied
ORD-2335,2025-02-12,Fashion,Product_19,Small Business,Perfect fit and great color.,5,0.54,Positive,Replied
ORD-2336,2025-01-02,Beauty,Product_13,Corporate,Does not match the description.,2,-0.97,Negative,Replied
ORD-2337,2025-06-04,Fashion,Product_24,Small Business,Decent quality.,3,-0.28,Neutral,Replied
ORD-2338,2025-08-21,Home & Kitchen,Product_35,Small Business,It's okay for the price.,3,0.17,Neutral,Replied
ORD-2339,2025-05-07,Home & Kitchen,Product_22,Small Business,Does not match the description.,2,-0.52,Negative,Replied
ORD-2340,2025-06-27,Beauty,Product_1,Consumer,Worst purchase ever.,1,-0.73,Negative,Pending
ORD-2341,2025-06-06,Electronics,Product_21,Corporate,Perfect fit and great color.,5,0.6,Positive,Replied
ORD-2342,2025-11-10,Beauty,Product_36,Small Business,Very poor customer service.,1,-0.74,Negative,Replied
ORD-2343,2025-08-23,Beauty,Product_4,Small Business,Decent quality.,3,-0.01,Neutral,Pending
ORD-2344,2025-08-05,Home & Kitchen,Product_18,Consumer,"Amazing quality, fast shipping!",4,0.98,Positive,Replied
ORD-2345,2025-10-29,Beauty,Product_43,Corporate,"Arrived on time, works as expected.",3,0.37,Neutral,Pending
ORD-2346,2025-08-28,Fashion,Product_12,Consumer,Very poor customer service.,2,-0.55,Negative,Pending
ORD-2347,2025-05-13,Electronics,Product_38,Corporate,Does not match the description.,1,-0.97,Negative,Replied
ORD-2348,2025-12-13,Home & Kitchen,Product_2,Consumer,Does not match the description.,2,-0.68,Negative,Replied
ORD-2349,2025-08-15,Sports,Product_2,Small Business,Decent quality.,3,0.15,Neutral,Replied
ORD-2350,2025-05-25,Home & Kitchen,Product_41,Small Business,It's okay for the price.,3,-0.3,Neutral,Pending
ORD-2351,2025-12-01,Electronics,Product_22,Corporate,"Arrived on time, works as expected.",3,-0.01,Neutral,Replied
ORD-2352,2025-10-29,Sports,Product_4,Consumer,Very poor customer service.,1,-0.88,Negative,Replied
ORD-2353,2025-11-26,Beauty,Product_26,Consumer,Will definitely buy again.,4,0.96,Positive,Pending
ORD-2354,2025-12-24,Home & Kitchen,Product_11,Consumer,Broken on arrival.,2,-0.88,Negative,Replied
ORD-2355,2025-10-25,Beauty,Product_24,Small Business,"Average product, nothing special.",3,0.3,Neutral,Replied
ORD-2356,2025-01-21,Electronics,Product_20,Small Business,Perfect fit and great color.,5,0.55,Positive,Pending
ORD-2357,2025-11-07,Sports,Product_14,Small Business,Exceeded my expectations.,4,0.83,Positive,Pending
ORD-2358,2025-05-26,Beauty,Product_2,Consumer,It's okay for the price.,3,0.4,Neutral,Replied
ORD-2359,2025-11-04,Fashion,Product_35,Consumer,It's okay for the price.,3,0.08,Neutral,Replied
ORD-2360,2025-02-20,Electronics,Product_39,Corporate,Decent quality.,3,-0.25,Neutral,Replied
ORD-2361,2025-12-27,Sports,Product_16,Corporate,"Amazing quality, fast shipping!",4,0.9,Positive,Replied
ORD-2362,2025-03-13,Beauty,Product_15,Consumer,Will definitely buy again.,4,0.53,Positive,Replied
ORD-2363,2025-12-13,Sports,Product_36,Consumer,Decent quality.,3,0.13,Neutral,Pending
ORD-2364,2025-02-14,Sports,Product_27,Consumer,"Arrived on time, works as expected.",3,0.21,Neutral,Pending
ORD-2365,2025-06-09,Beauty,Product_11,Consumer,Does not match the description.,1,-0.66,Negative,Replied
ORD-2366,2025-07-16,Sports,Product_44,Consumer,Exceeded my expectations.,5,0.81,Positive,Replied
ORD-2367,2025-12-12,Electronics,Product_2,Small Business,Worst purchase ever.,1,-0.71,Negative,Pending
ORD-2368,2025-12-28,Fashion,Product_24,Corporate,Very poor customer service.,1,-0.7,Negative,Replied
ORD-2369,2025-07-01,Sports,Product_22,Small Business,Broken on arrival.,1,-0.78,Negative,Replied
ORD-2370,2025-05-07,Home & Kitchen,Product_28,Consumer,"Average product, nothing special.",3,0.21,Neutral,Pending
ORD-2371,2025-11-13,Fashion,Product_26,Small Business,Broken on arrival.,2,-0.85,Negative,Replied
ORD-2372,2025-03-06,Sports,Product_28,Consumer,"Amazing quality, fast shipping!",4,0.66,Positive,Replied
ORD-2373,2025-05-28,Electronics,Product_8,Small Business,Perfect fit and great color.,5,0.74,Positive,Replied
ORD-2374,2025-04-07,Beauty,Product_4,Corporate,Does not match the description.,2,-0.76,Negative,Pending
ORD-2375,2025-03-19,Beauty,Product_41,Corporate,Perfect fit and great color.,4,0.69,Positive,Replied
ORD-2376,2025-11-21,Beauty,Product_40,Consumer,"Average product, nothing special.",3,0.11,Neutral,Pending
ORD-2377,2025-05-04,Beauty,Product_50,Small Business,It's okay for the price.,3,-0.06,Neutral,Replied
ORD-2378,2025-05-27,Home & Kitchen,Product_41,Consumer,Does not match the description.,2,-0.81,Negative,Pending
ORD-2379,2025-08-17,Fashion,Product_7,Consumer,Worst purchase ever.,1,-0.92,Negative,Replied
ORD-2380,2025-11-02,Electronics,Product_32,Small Business,Perfect fit and great color.,4,0.64,Positive,Pending
ORD-2381,2025-04-18,Electronics,Product_27,Small Business,Broken on arrival.,2,-0.86,Negative,Pending
ORD-2382,2025-06-30,Fashion,Product_12,Small Business,Perfect fit and great color.,5,0.83,Positive,Pending
ORD-2383,2025-04-18,Electronics,Product_16,Consumer,Exceeded my expectations.,4,0.64,Positive,Pending
ORD-2384,2025-06-22,Beauty,Product_33,Corporate,Decent quality.,3,-0.1,Neutral,Replied
ORD-2385,2025-05-03,Beauty,Product_39,Consumer,Will definitely buy again.,4,0.59,Positive,Pending
ORD-2386,2025-08-14,Fashion,Product_20,Consumer,Very poor customer service.,2,-0.88,Negative,Pending
ORD-2387,2025-06-13,Fashion,Product_43,Consumer,Perfect fit and great color.,5,0.91,Positive,Pending
ORD-2388,2025-02-26,Home & Kitchen,Product_29,Corporate,"Amazing quality, fast shipping!",4,0.84,Positive,Replied
ORD-2389,2025-03-29,Fashion,Product_18,Small Business,Very poor customer service.,1,-0.67,Negative,Replied
ORD-2390,2025-03-07,Fashion,Product_21,Corporate,Decent quality.,3,-0.39,Neutral,Replied
ORD-2391,2025-12-11,Home & Kitchen,Product_27,Corporate,Exceeded my expectations.,5,0.79,Positive,Pending
ORD-2392,2025-01-03,Fashion,Product_48,Small Business,Decent quality.,3,-0.03,Neutral,Replied
ORD-2393,2025-05-28,Electronics,Product_39,Consumer,"Average product, nothing special.",3,-0.17,Neutral,Replied
ORD-2394,2025-06-01,Electronics,Product_2,Corporate,"Arrived on time, works as expected.",3,-0.31,Neutral,Pending
ORD-2395,2025-12-23,Fashion,Product_39,Consumer,Will definitely buy again.,4,0.62,Positive,Replied
ORD-2396,2025-01-03,Beauty,Product_2,Consumer,It's okay for the price.,3,0.29,Neutral,Pending
ORD-2397,2025-03-26,Home & Kitchen,Product_27,Consumer,"Amazing quality, fast shipping!",4,0.69,Positive,Pending
ORD-2398,2025-10-13,Home & Kitchen,Product_43,Small Business,It's okay for the price.,3,0.2,Neutral,Pending
ORD-2399,2025-04-08,Sports,Product_16,Consumer,"Amazing quality, fast shipping!",5,0.55,Positive,Replied
ORD-2400,2025-08-03,Electronics,Product_48,Small Business,"Amazing quality, fast shipping!",4,0.64,Positive,Replied
ORD-2401,2025-02-28,Sports,Product_14,Corporate,Does not match the description.,1,-0.61,Negative,Pending
ORD-2402,2025-07-19,Beauty,Product_36,Corporate,"Arrived on time, works as expected.",3,0.08,Neutral,Replied
ORD-2403,2025-01-14,Fashion,Product_4,Corporate,"Arrived on time, works as expected.",3,-0.32,Neutral,Pending
ORD-2404,2025-01-13,Beauty,Product_46,Consumer,"Arrived on time, works as expected.",3,-0.24,Neutral,Replied
ORD-2405,2025-06-13,Home & Kitchen,Product_24,Small Business,It's okay for the price.,3,-0.06,Neutral,Pending
ORD-2406,2025-09-03,Beauty,Product_44,Small Business,Exceeded my expectations.,4,0.81,Positive,Pending
ORD-2407,2025-04-09,Beauty,Product_12,Small Business,"Amazing quality, fast shipping!",5,0.96,Positive,Replied
ORD-2408,2025-09-19,Electronics,Product_11,Small Business,Decent quality.,3,-0.13,Neutral,Pending
ORD-2409,2025-02-27,Home & Kitchen,Product_4,Consumer,Does not match the description.,1,-0.51,Negative,Replied
ORD-2410,2025-01-09,Fashion,Product_26,Corporate,"Arrived on time, works as expected.",3,-0.4,Neutral,Replied
ORD-2411,2025-08-07,Electronics,Product_8,Small Business,Perfect fit and great color.,4,0.65,Positive,Pending
ORD-2412,2025-09-08,Fashion,Product_48,Consumer,Will definitely buy again.,5,0.97,Positive,Replied
ORD-2413,2025-04-21,Fashion,Product_39,Consumer,It's okay for the price.,3,0.34,Neutral,Pending
ORD-2414,2025-07-31,Beauty,Product_37,Small Business,"Amazing quality, fast shipping!",4,0.61,Positive,Pending
ORD-2415,2025-10-02,Electronics,Product_15,Corporate,Perfect fit and great color.,5,0.6,Positive,Replied
ORD-2416,2025-07-23,Electronics,Product_6,Corporate,"Amazing quality, fast shipping!",4,0.52,Positive,Pending
ORD-2417,2025-08-07,Home & Kitchen,Product_2,Consumer,Worst purchase ever.,2,-0.88,Negative,Pending
ORD-2418,2025-05-19,Sports,Product_41,Corporate,"Average product, nothing special.",3,-0.25,Neutral,Pending
ORD-2419,2025-11-05,Sports,Product_47,Consumer,"Arrived on time, works as expected.",3,-0.33,Neutral,Pending
ORD-2420,2025-08-12,Home & Kitchen,Product_42,Consumer,Will definitely buy again.,4,0.52,Positive,Pending
ORD-2421,2025-06-02,Electronics,Product_31,Corporate,Decent quality.,3,-0.36,Neutral,Replied
ORD-2422,2025-09-11,Electronics,Product_5,Small Business,Very poor customer service.,1,-0.95,Negative,Pending
ORD-2423,2025-01-12,Electronics,Product_18,Consumer,Perfect fit and great color.,4,0.61,Positive,Replied
ORD-2424,2025-04-08,Home & Kitchen,Product_9,Corporate,Perfect fit and great color.,4,1.0,Positive,Replied
ORD-2425,2025-04-18,Beauty,Product_42,Corporate,"Average product, nothing special.",3,-0.07,Neutral,Pending
ORD-2426,2025-09-17,Beauty,Product_41,Corporate,Worst purchase ever.,1,-0.99,Negative,Replied
ORD-2427,2025-09-06,Fashion,Product_9,Corporate,Broken on arrival.,2,-0.7,Negative,Pending
ORD-2428,2025-01-17,Home & Kitchen,Product_14,Corporate,Does not match the description.,2,-0.61,Negative,Replied
ORD-2429,2025-05-02,Home & Kitchen,Product_40,Small Business,Does not match the description.,2,-0.74,Negative,Replied
ORD-2430,2025-09-27,Home & Kitchen,Product_19,Corporate,"Amazing quality, fast shipping!",5,0.73,Positive,Replied
ORD-2431,2025-02-02,Electronics,Product_28,Corporate,Worst purchase ever.,2,-0.84,Negative,Replied
ORD-2432,2025-12-21,Electronics,Product_38,Small Business,Very poor customer service.,2,-0.94,Negative,Replied
ORD-2433,2025-08-18,Beauty,Product_38,Corporate,Very poor customer service.,2,-0.95,Negative,Pending
ORD-2434,2025-11-01,Electronics,Product_5,Consumer,Worst purchase ever.,1,-0.62,Negative,Pending
ORD-2435,2025-01-18,Beauty,Product_37,Small Business,Worst purchase ever.,1,-0.99,Negative,Pending
